 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,12.367,8.571,105.995,2057
2,H2BRFP:background,7.884,9.660,76.160,1478
3,H2BRFP:background,8.966,8.425,75.542,1466
4,H2BRFP:Cntl,2057.862,225.729,464519.146,9014713
5,H2BRFP:Expt,2064.046,189.883,391926.637,7605943
6,TCFLefH2Bd2EGFP:background,12.367,6.996,86.517,1679
7,TCFLefH2Bd2EGFP:background,7.884,7.837,61.783,1199
8,TCFLefH2Bd2EGFP:background,8.966,7.931,71.110,1380
9,TCFLefH2Bd2EGFP:Cntl,2057.862,725.045,1492042.085,28955386
10,TCFLefH2Bd2EGFP:Expt,2064.046,502.580,1037347.097,20131326
