 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,12.831,8.012,102.800,1995
2,H2BRFP:background,12.212,8.709,106.356,2064
3,H2BRFP:background,8.657,8.940,77.397,1502
4,H2BRFP:Cntl,3292.549,312.963,1030445.149,19997383
5,H2BRFP:Expt,2325.452,240.331,558878.330,10845899
6,TCFLefH2Bd2EGFP:background,12.831,7.779,99.812,1937
7,TCFLefH2Bd2EGFP:background,12.212,7.954,97.132,1885
8,TCFLefH2Bd2EGFP:background,8.657,7.119,61.629,1196
9,TCFLefH2Bd2EGFP:Cntl,3292.549,333.593,1098370.779,21315585
10,TCFLefH2Bd2EGFP:Expt,2325.452,232.681,541087.942,10500649
