 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,10.357,8.891,92.082,1787
2,H2BRFP:background,19.942,8.382,167.160,3244
3,H2BRFP:background,44.830,8.706,390.281,7574
4,H2BRFP:Cntl,3430.749,221.334,759340.980,14736187
5,H2BRFP:Expt,3841.796,127.326,489160.881,9492924
6,TCFLefH2Bd2EGFP:background,10.357,7.896,81.777,1587
7,TCFLefH2Bd2EGFP:background,19.942,7.326,146.085,2835
8,TCFLefH2Bd2EGFP:background,44.830,7.680,344.317,6682
9,TCFLefH2Bd2EGFP:Cntl,3430.749,239.757,822544.905,15962757
10,TCFLefH2Bd2EGFP:Expt,3841.796,199.268,765545.278,14856591
