 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,9.121,8.808,80.334,1559.000
2,H2BRFP:background,9.430,8.377,78.994,1533.000
3,H2BRFP:background,15.922,9.052,144.127,2797.000
4,H2BRFP:Cntl,5192.423,102.849,534035.323,10363782.000
5,H2BRFP:Expt,3324.703,105.960,352286.408,6836663.000
6,TCFLefH2Bd2EGFP:background,9.121,7.051,64.308,1248.000
7,TCFLefH2Bd2EGFP:background,9.430,7.907,74.562,1447.000
8,TCFLefH2Bd2EGFP:background,15.922,7.877,125.422,2434.000
9,TCFLefH2Bd2EGFP:Cntl,5192.423,354.544,1840941.646,35726322.000
10,TCFLefH2Bd2EGFP:Expt,3324.703,297.073,987679.634,19167452.000
