 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,16.386,9.286,152.165,2953.000
2,H2BRFP:background,16.386,9.535,156.236,3032.000
3,H2BRFP:background,14.531,9.064,131.708,2556.000
4,H2BRFP:Cntl,2921.231,50.889,148659.774,2884973.000
5,H2BRFP:Expt,2778.701,69.876,194163.694,3768047.000
6,TCFLefH2Bd2EGFP:background,16.386,6.931,113.570,2204.000
7,TCFLefH2Bd2EGFP:background,16.386,6.937,113.673,2206.000
8,TCFLefH2Bd2EGFP:background,14.531,7.028,102.130,1982.000
9,TCFLefH2Bd2EGFP:Cntl,2921.231,102.271,298758.598,5797873.000
10,TCFLefH2Bd2EGFP:Expt,2778.701,54.917,152598.393,2961408.000
