 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,11.594,8.973,104.037,2019.000
2,H2BRFP:background,14.067,8.707,122.484,2377.000
3,H2BRFP:background,7.420,9.153,67.915,1318.000
4,H2BRFP:Cntl,4296.436,66.936,287585.668,5581045.000
5,H2BRFP:Expt,4491.216,68.131,305989.869,5938207.000
6,TCFLefH2Bd2EGFP:background,11.594,6.724,77.963,1513.000
7,TCFLefH2Bd2EGFP:background,14.067,7.110,100.018,1941.000
8,TCFLefH2Bd2EGFP:background,7.420,6.951,51.581,1001.000
9,TCFLefH2Bd2EGFP:Cntl,4296.436,87.959,377909.306,7333915.000
10,TCFLefH2Bd2EGFP:Expt,4491.216,63.652,285872.895,5547806.000
