 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,15.150,8.599,130.265,2528.000
2,H2BRFP:background,20.251,8.964,181.537,3523.000
3,H2BRFP:background,31.381,8.872,278.411,5403.000
4,H2BRFP:Cntl,4058.836,87.646,355742.509,6903734.000
5,H2BRFP:Expt,3065.151,50.094,153544.878,2979776.000
6,TCFLefH2Bd2EGFP:background,15.150,7.568,114.652,2225.000
7,TCFLefH2Bd2EGFP:background,20.251,7.570,153.299,2975.000
8,TCFLefH2Bd2EGFP:background,31.381,7.537,236.518,4590.000
9,TCFLefH2Bd2EGFP:Cntl,4058.836,306.951,1245863.937,24177918.000
10,TCFLefH2Bd2EGFP:Expt,3065.151,155.602,476944.592,9255848.000
