 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,39.883,8.822,351.840,6828.000
2,H2BRFP:background,31.381,8.982,281.864,5470.000
3,H2BRFP:background,32.927,8.781,289.129,5611.000
4,H2BRFP:Cntl,6258.609,86.210,539555.676,10470913.000
5,H2BRFP:Expt,5014.648,60.936,305572.381,5930105.000
6,TCFLefH2Bd2EGFP:background,39.883,7.788,310.617,6028.000
7,TCFLefH2Bd2EGFP:background,31.381,7.557,237.136,4602.000
8,TCFLefH2Bd2EGFP:background,32.927,7.640,251.565,4882.000
9,TCFLefH2Bd2EGFP:Cntl,6258.609,328.757,2057561.885,39930173.000
10,TCFLefH2Bd2EGFP:Expt,5014.648,174.877,876944.071,17018457.000
