 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,25.043,17.714,443.613,8609
2,H2BRFP:background,20.715,12.430,257.490,4997
3,H2BRFP:background,23.652,12.447,294.385,5713
4,H2BRFP:Cntl,4249.751,138.526,588700.635,11424647
5,H2BRFP:Expt,3028.050,111.138,336532.756,6530939
6,TCFLefH2Bd2EGFP:background,25.043,6.885,172.416,3346
7,TCFLefH2Bd2EGFP:background,20.715,6.960,144.178,2798
8,TCFLefH2Bd2EGFP:background,23.652,6.882,162.780,3159
9,TCFLefH2Bd2EGFP:Cntl,4249.751,54.400,231186.095,4486524
10,TCFLefH2Bd2EGFP:Expt,3028.050,37.410,113279.962,2198373
