,Date,Embryo,Treatment,FOV,ROI,Area,Mean,IntDen,CTCF
437,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV3,0003-1296-0811,1118.0230000000001,134.47799999999998,150349.552,71710.05022599998
438,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV3,0003-0847-0738,874.421,178.28900000000002,155899.64,94394.61570200001
439,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV3,0003-2068-2278,1083.173,166.263,180091.40899999999,103903.18652599998
440,20210807,Emb2,ControlMO,FOV2,0003-1104-1765,879.807,285.42400000000004,251118.15300000002,146806.475466
441,20210807,Emb2,ControlMO,FOV2,0003-1597-2382,1502.9779999999998,389.48199999999997,585383.228,407187.150364
442,20210807,Emb2,ControlMO,FOV2,0003-1950-2404,1538.4920000000002,392.64599999999996,604082.563,421675.8744959999
443,20210807,Emb2,ControlMO,FOV2,0003-2302-1549,915.1260000000001,207.77,190136.12,81636.95118799998
444,20210807,Emb2,ControlMO,FOV2,0003-1848-1435,777.558,245.22400000000002,190675.658,98486.82640399999
445,20210807,Emb2,ControlMO,FOV2,0003-1621-1209,750.591,203.325,152613.802,63622.231857999985
446,20210807,Emb2,ControlMO,FOV2,0003-2359-0856,1025.297,337.05800000000005,345584.175,224022.91208599997
447,20210807,Emb2,ControlMO,FOV2,0003-0963-0859,1011.169,185.102,187169.802,67283.58302199999
448,20210807,Emb2,ControlMO,FOV2,0003-0688-0628,340.309,225.998,76908.932,36561.21634199999
449,20210807,Emb2,ControlMO,FOV2,0003-1786-0430,652.479,223.752,145993.862,68634.64680199997
450,20210807,Emb2,ControlMO,FOV2,0003-1792-0136,491.418,275.724,135495.9,77232.39908399999
451,20210807,Emb2,ControlMO,FOV2,0003-1614-0229,546.172,233.502,127532.30099999999,62777.05633599998
452,20210807,Emb2,ControlMO,FOV2,0003-2349-0261,710.7460000000001,322.63,229307.908,145040.440748
453,20210807,Emb2,ControlMO,FOV2,0003-0339-1617,1278.512,292.621,374119.731,222536.79125600003
454,20210807,Emb2,ControlMO,FOV2,0003-0745-1495,1249.893,299.985,374948.544,226758.73013399998
455,20210807,Emb3,ControlMO,FOV3,0003-0678-1638,1362.405,249.56099999999998,340002.658,70205.59584999998
456,20210807,Emb3,ControlMO,FOV3,0003-0922-1789,1380.7479999999998,290.748,401448.973,128019.44656000001
457,20210807,Emb3,ControlMO,FOV3,0003-1162-1614,1033.063,275.65,284763.906,80186.44011
458,20210807,Emb3,ControlMO,FOV3,0003-1459-1636,1324.94,456.314,604588.76,342210.8918
459,20210807,Emb3,ControlMO,FOV3,0003-1824-0847,1199.198,408.36400000000003,489708.85,252231.67005999995
460,20210807,Emb3,ControlMO,FOV3,0003-1690-0706,875.7869999999999,467.015,409006.01,235573.91039000003
461,20210807,Emb3,ControlMO,FOV3,0003-1500-0838,756.562,266.628,201720.468,51898.495139999985
462,20210807,Emb3,ControlMO,FOV3,0003-1531-1066,828.058,263.563,218245.93899999998,54265.613259999984
463,20210807,Emb3,ControlMO,FOV3,0003-1447-1321,796.7589999999999,287.152,228791.27899999998,71009.09422999999
464,20210807,Emb3,ControlMO,FOV3,0003-1681-1147,553.938,771.71,427479.709,317783.36685999995
465,20210807,Emb1,SMPD3MO,FOV1,0003-1200-2124,425.58099999999996,397.869,169325.46600000001,117996.56717100003
466,20210807,Emb1,SMPD3MO,FOV1,0003-1411-2283,620.361,342.13800000000003,212248.715,137427.59515100002
467,20210807,Emb1,SMPD3MO,FOV1,0003-1021-1708,960.591,343.24,329713.564,213857.644081
468,20210807,Emb1,SMPD3MO,FOV1,0003-0372-0336,673.8660000000001,274.999,185312.57,104038.265606
469,20210807,Emb1,SMPD3MO,FOV1,0003-0703-1390,550.114,598.438,329208.669,262859.969574
470,20210807,Emb1,SMPD3MO,FOV1,0003-0843-1435,367.471,446.085,163923.119,119602.80916100001
471,20210807,Emb1,SMPD3MO,FOV1,0003-0673-1681,433.035,553.217,239562.177,187334.258685
472,20210807,Emb1,SMPD3MO,FOV1,0003-0396-2383,800.194,492.404,394018.19899999996,297507.60085399996
473,20210807,Emb1,SMPD3MO,FOV1,0003-1422-1276,897.837,526.948,473113.679,364826.456267
474,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-0421-0999,490.755,626.484,307450.12100000004,273396.63155000005
475,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-0400-1888,1448.224,89.29299999999999,129316.17599999999,28823.912639999995
476,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-1395-1960,1452.088,341.889,496452.08700000006,395691.70068000007
477,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-1590-1335,1467.8929999999998,195.65,287192.95,185335.85473000002
478,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-0529-1651,649.669,458.07300000000004,297595.922,252515.39009000003
479,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-0672-1615,833.9119999999999,406.78,339219.05100000004,281353.89732000005
480,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-0952-1153,1643.94,170.042,279538.373,165465.3764
481,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-1407-0847,988.0010000000001,433.074,427877.945,359320.55561
482,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-2448-0946,1693.231,139.363,235973.677,118480.37791
483,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV1,0003-2241-0757,1094.2169999999999,270.751,296260.64,220332.92237000004
